_id,customerID,locationID,locationName,pinCode,city,address,GSTIN,mappedTo
67ea521da198ac0a89b96dfc,1001,ST-1001,Aakash Medicines Private Limited,122016,Gurugram,"PLOT NO. 803, UDYOG VIHAR, PHASE-VGURUGRAM  (blank) (blank)",06AAYCA7048R1ZL,HRKLOGIB2B
67ea521da198ac0a89b96dfd,1002,ST-1001,Aditya Birla Fashion And Retail Limited,636004,Salem,"5 ROADS JUNCTION-SALEM, Aditya Birla Fashion & Retail LTD. No-19/2,(Ward-M,Block-9,Meyyanur village,5 Roads, Opp Reliance Mall (blank)",33AAECP2371C1ZW,HRKLOGIB2B
67ea521da198ac0a89b96dfe,1002,ST-1002,Aditya Birla Fashion And Retail Limited,635109,Hosur,"89/6 Opp. Tnhb Colony, Hosur Tamil Nadu (blank) (blank)",33AAECP2371C1ZW,HRKLOGIB2B
67ea521da198ac0a89b96dff,1002,ST-1003,Aditya Birla Fashion And Retail Limited,500062,Hyderabad,"A S RAO NAGAR - HYDERABAD, GF, FF, SF, Plot No A-10, Survey No 500 Kapra, Medchal, nearby Pai International, A. S. Rao Nagar, ,Hyderabad, (blank)",36AAECP2371C1ZQ,HRKLOGIB2B
67ea521da198ac0a89b96e00,1002,ST-1004,Aditya Birla Fashion And Retail Limited,560076,Bengaluru,"Abfrl, Survey No. 63 Hulimavu, Bbmp, Bengaluru Karnataka (blank) (blank)",29AAECP2371C1ZL,HRKLOGIB2B
67ea521da198ac0a89b96e01,1002,ST-1005,Aditya Birla Fashion And Retail Limited,627002,Tirunelveli,"ANNAI PLAZA-TIRUNELVELI, Aditya Birla Fashion & Retail LTD. Pantaloons Pfrl, Annai Plaza 10E/1, 10E/1A ,Tirunelveli Tamil Nadu (blank)",33AAECP2371C1ZW,HRKLOGIB2B
67ea521da198ac0a89b96e02,1002,ST-1006,Aditya Birla Fashion And Retail Limited,711102,Kolkata,"AVANI RIVERSIDE MALL-KOLKATA PLOT NO 32,,AVANI RIVERSIDE MALL, JAGAT BANERJI GHAT ROAD HOWR,West Bengal (blank)",19AAECP2371C1ZM,HRKLOGIB2B
67ea521da198ac0a89b96e03,1002,ST-1007,Aditya Birla Fashion And Retail Limited,500086,Hyderabad,"BANDLAGUDA-HYDERABAD, Aditya Birla Fashion & Retail LTD. No19,Ganghamguda village,Bandlaguda Jagir, ,opposite Reliance Trends (blank)",36AAECP2371C1ZQ,HRKLOGIB2B
67ea521da198ac0a89b96e04,1002,ST-1008,Aditya Birla Fashion And Retail Limited,641001,Coimbatore,"BROOKFIELDS PLAZA-COIMBATORE, Aditya Birla Fashion & Retail LTD. Pantaloons Brookfields Plaza 67-71 Krishnaswamy Road ,Coimbatore Tamil Nadu (blank)",33AAECP2371C1ZW,HRKLOGIB2B
67ea521da198ac0a89b96e05,1002,ST-1009,Aditya Birla Fashion And Retail Limited,600044,Chennai,"CHROMEPET-CHENNAI, Aditya Birla Fashion & Retail LTD. Pantaloons, 407/7, Gst Road, Chromepet,,Chennai Tamil Nadu (blank)",33AAECP2371C1ZW,HRKLOGIB2B
67ea521da198ac0a89b96e06,1002,ST-1010,Aditya Birla Fashion And Retail Limited,575003,Mangaluru,"CITY CENTRE MALL-MANGALURU, Aditya Birla Fashion & Retail LTD. Pantaloons City Centre Mall, K S Rao Road Hampanakatta Mangaluru ,Karnataka (blank)",29AAECP2371C1ZL,HRKLOGIB2B
67ea521da198ac0a89b96e07,1002,ST-1011,Aditya Birla Fashion And Retail Limited,700136,Kolkata,"CITY CENTRE-KOLKATA PANTALOON, CITY CENTRE NEW TOWN,,PLOT No AA-IID/5, AA-IID, J.L NO-11, NOAPARA (blank) (blank)",19AAECP2371C1ZM,HRKLOGIB2B
67ea521da198ac0a89b96e08,1002,ST-1012,Aditya Birla Fashion And Retail Limited,560001,Bengaluru,"COMMERCIAL STREET - BENGA, LGF And UGF & FF, Municipal 15, Commercial Street, Jewellers St, opposite to Krishniah Chetty & Sons, Shivaji Nagar (blank)",29AAECP2371C1ZL,HRKLOGIB2B
67ea521da198ac0a89b96e09,1002,ST-1013,Aditya Birla Fashion And Retail Limited,560037,Bengaluru,"Cosmos Mall, Diagonally Opp Brook Bond Hall, Graphite Industrial Area, Brookfield, Whitefield, (blank) (blank)",29AAECP2371C1ZL,HRKLOGIB2B
67ea521da198ac0a89b96e0a,1002,ST-1014,Aditya Birla Fashion And Retail Limited,110032,New Delhi,"CROSS RIVER MALL-DELHI PLOT NO 9B & 9C,,CROSS RIVER MALL CENTRAL BUSINESS DISTRICT, SHAHDA (blank) (blank)",07AAECP2371C1ZR,HRKLOGIB2B
67ea521da198ac0a89b96e0b,1002,ST-1015,Aditya Birla Fashion And Retail Limited,781006,Guwahati,"D T TOWER-GUWAHATI D T TOWER,,G S ROAD,DISPUR. GUWAHATI (blank) (blank)",18AAECP2371C1ZO,HRKLOGIB2B
67ea521da198ac0a89b96e0c,1002,ST-1016,Aditya Birla Fashion And Retail Limited,834001,Ranchi,"EASTERN MALL-RANCHI PANTALOON, EASTERN MALL, CIRCULAR ROAD,,NEAR DANGRATOLI CHOWK, RANCHI (blank) (blank)",20AAECP2371C1Z3,HRKLOGIB2B
67ea521da198ac0a89b96e0d,1002,ST-1017,Aditya Birla Fashion And Retail Limited,160017,CHANDIGARH,"Elante Mall-Chandigarh Plot No. 178-178A,,Industrial Area Phase1,Chandigarh (blank) (blank)",04AAECP2371C1ZX,HRKLOGIB2B
67ea521da198ac0a89b96e0e,1002,ST-1018,Aditya Birla Fashion And Retail Limited,560077,Bengaluru,"ELEMENTS MALL-BENGALURU, Elements Mall, Thanisandra Main Rd, near by MS Ramaiah North City, MS Ramaiah North City, Manayata Tech Park, Nagavara, (blank)",29AAECP2371C1ZL,HRKLOGIB2B
67ea521da198ac0a89b96e0f,1002,ST-1019,Aditya Birla Fashion And Retail Limited,600014,Chennai,"EXPRESS AVENUE MALL-CHENNAI, Aditya Birla Fashion & Retail LTD. Pantaloons Express Avenue Mall,Lgf-Whites Road Royapettah,Kukatpally,Chennai (blank)",33AAECP2371C1ZW,HRKLOGIB2B
67ea521da198ac0a89b96e10,1002,ST-1020,Aditya Birla Fashion And Retail Limited,560066,Bengaluru,"FORUM NEIGHBOURHOOD, Pantaloons, Forum neighborhood mall, Whitefield,,Bangalore (blank) (blank)",29AAECP2371C1ZL,HRKLOGIB2B
67ea521da198ac0a89b96e11,1002,ST-1021,Aditya Birla Fashion And Retail Limited,500072,Hyderabad,"FORUM SUJANA MALL-HYDERABAD, Aditya Birla Fashion & Retail LTD. Pantaloons Forumsujana Mal,Grndflor,Unt1-5,Site F16 Surve-1009,Kphp,6Th Phes,Kukatpally Hyderabad Telangana",36AAECP2371C1ZQ,HRKLOGIB2B
67ea521da198ac0a89b96e12,1002,ST-1022,Aditya Birla Fashion And Retail Limited,201009,Noida,"GAUR CITY MALL - NOIDA , Lower Grand Floors, ,Gaur City 1, Sector 4, Uttar Pradesh - 201009 (blank) (blank)",09AAECP2371C1ZN,HRKLOGIB2B
67ea521da198ac0a89b96e13,1002,ST-1023,Aditya Birla Fashion And Retail Limited,403803,South Goa,"GF & FF ,Prabhus Emerlad, Plot No. 13/4-A Dabolim Village, Marmugao, Zuari Main Road, Dabolim, Vasco da Gama, Goa,Goa (blank)",30AAECP2371C1Z2,HRKLOGIB2B
67ea521da198ac0a89b96e14,1002,ST-1024,Aditya Birla Fashion And Retail Limited,,,  ,,HRKLOGIB2B
67ea521da198ac0a89b96e15,1002,ST-1025,Aditya Birla Fashion And Retail Limited,560100,Bengaluru,"GF & FF, Sy No.153/1, Doddathogur, Begur HobliElectronic city phase 1, Bengaluru (blank) (blank)",29AAECP2371C1ZL,HRKLOGIB2B
67ea521da198ac0a89b96e16,1002,ST-1026,Aditya Birla Fashion And Retail Limited,560023,Bengaluru,"Gf, Lulu Global Mall, Lulu Global Mall, Lulu International Shopping Bengaluru Karnataka (blank) (blank)",29AAECP2371C1ZL,HRKLOGIB2B
67ea521da198ac0a89b96e17,1002,ST-1027,Aditya Birla Fashion And Retail Limited,201301,Noida,"GREAT INDIA PLACE-NOIDA GREAT INDIA PLACE,,PLOT NO A-2, SECTOR 38A NOIDA (blank) (blank)",09AAECP2371C1ZN,HRKLOGIB2B
67ea521da198ac0a89b96e18,1002,ST-1028,Aditya Birla Fashion And Retail Limited,560023,Bengaluru,"GT Mall, UGF, #92, Maghadi Main Road, Next to Prasanna Theatre, Bengaluru,Bengaluru (blank) (blank)",29AAECP2371C1ZL,HRKLOGIB2B
67ea521da198ac0a89b96e19,1002,ST-1029,Aditya Birla Fashion And Retail Limited,506001,Warangal,"HANAMKONDA - WARANGAL ,Fox Hills,H.No 1-8-591,,Nakkalagutta Hanamkonda, Warangal, Telangana Dt WA (blank) (blank)",36AAECP2371C1ZQ,HRKLOGIB2B
67ea521da198ac0a89b96e1a,1002,ST-1030,Aditya Birla Fashion And Retail Limited,500070,Hyderabad,"HASTINAPURAM-HYDERABAD, Shop No 59/k, Old Survey No 59, Junction, near Hastinapooram, Padmavathi Nagar, Saroor Nagar, Mandal, Kharmanghat",36AAECP2371C1ZQ,HRKLOGIB2B
67ea521da198ac0a89b96e1b,1002,ST-1031,Aditya Birla Fashion And Retail Limited,500081,Hyderabad,"INORBIT MALL MADHAPUR-HYDERABAD, Aditya Birla Fashion & Retail LTD. Pantaloons 1St Floor,Inorbit Mall Opp Durgam Cheruvu,Madhapur Hyderabad (blank)",36AAECP2371C1ZQ,HRKLOGIB2B
67ea521da198ac0a89b96e1c,1002,ST-1032,Aditya Birla Fashion And Retail Limited,221001,Varanasi,"IP VIJAYA MALL-VARANASI -IP VIJAYA MALL-VARANASI ABFRL, IP VIJAYA MALL, Bhelupur (blank) (blank)",09AAECP2371C1ZN,HRKLOGIB2B
67ea521da198ac0a89b96e1d,1002,ST-1033,Aditya Birla Fashion And Retail Limited,560072,Bengaluru,"Jeevan Krishna - No. 610,80 ft. Road, Vinayaka Layout, Nagarbhavi, 2nd Stage, ,Bengaluru, Karnataka (blank) (blank)",29AAECP2371C1ZL,HRKLOGIB2B
67ea521da198ac0a89b96e1e,1002,ST-1034,Aditya Birla Fashion And Retail Limited,560084,Bengaluru,"KAMMANAHALLI - BENGALURU, GF & FF, SNR Square, 4/1, Kammanahalli Main Rd, near to Trends, Sena Vihar, Kalyan Nagar (blank)",29AAECP2371C1ZL,HRKLOGIB2B
67ea521da198ac0a89b96e1f,1002,ST-1035,Aditya Birla Fashion And Retail Limited,517501,TIRUPATI,"KARAKAMBADI RD-TIRUPATI Aditya Birla Fashion & Retail LTD. D.No:22-20/A, 1/B, 1/C, Servey No.11/2B/2A2, Karakambadi Road, Srinagar Colony, Akkarampalli,TIRUPATI",37AAECP2371C1ZO,HRKLOGIB2B
67ea521da198ac0a89b96e20,1002,ST-1036,Aditya Birla Fashion And Retail Limited,500067,Hyderabad,"KOMPALLY-HYDERABAD, Aditya Birla Fashion & Retail LTD. Pantaloons, Gf, Ff, Sf, Plot No. 01-057/4/1, Surevy No. 11 Part Hyderabad Telangana (blank)",36AAECP2371C1ZQ,HRKLOGIB2B
67ea521da198ac0a89b96e21,1002,ST-1037,Aditya Birla Fashion And Retail Limited,500035,Hyderabad,"KOTHAPET-HYDERABAD, No 11-13, 196/5/A & 11-13-196/5/B, beside Ozone Hospital, Saroornagar, Kothapet,,Hyderabad, Telangana (blank)",36AAECP2371C1ZQ,HRKLOGIB2B
67ea521da198ac0a89b96e22,1002,ST-1038,Aditya Birla Fashion And Retail Limited,400706,Mumbai,"L&T Mall, Plot R1, Sector 40, Seawoods Railway station, Nerul Node, Navi Mumbai,Navi Mumbai (blank) (blank)",27AAECP2371C1ZP,HRKLOGIB2B
67ea521da198ac0a89b96e23,1002,ST-1039,Aditya Birla Fashion And Retail Limited,500082,Hyderabad,"L&T PANJAGUTTA-HYDERABAD, Aditya Birla Fashion & Retail LTD. Pantaloons Abfrl, L&T Panjagutta Mall, Ward No. 89, Block E, Govt. Quarters Hyderabad (blank)",36AAECP2371C1ZQ,HRKLOGIB2B
67ea521da198ac0a89b96e24,1002,ST-1040,Aditya Birla Fashion And Retail Limited,793001,SHILLONG,"LAITUMKHRAH-SHILLONG PFRL,LAITUMKHRAH GF,FF & SECOND FLOOR ,JOWAI ROAD LAITUMKHRAH SHILLONG,Megalaya (blank) (blank)",17AAECP2371C1ZQ,HRKLOGIB2B
67ea521da198ac0a89b96e25,1002,ST-1041,Aditya Birla Fashion And Retail Limited,530022,Visakhapatnam,"LANSUMSQUARE-VISAKHAPATNAM, Aditya Birla Fashion & Retail LTD. Pantaloons, Lansum Square, Survey No. 30/3E/1, Ambedkar Colony, Isukathota junction, Maddilapalem, Vishakhapatnam",37AAECP2371C1ZO,HRKLOGIB2B
67ea521da198ac0a89b96e26,1002,ST-1042,Aditya Birla Fashion And Retail Limited,380009,Ahmedabad,"LAW GARDEN-AHMEDABAD ABHIJIT-III & IV,,NEAR MAYUR BANGLOW,LAW GARDEN, AHMEDABAD,Gu (blank) (blank)",24AAECP2371C1ZV,HRKLOGIB2B
67ea521da198ac0a89b96e27,1002,ST-1043,Aditya Birla Fashion And Retail Limited,737101,Gangtok,"LIBING GRAND-GANGTOK PFRL, ,Libing Grand Beside Star theatre GANGTOK,Sikkim (blank) (blank)",11AAECP2371C1Z2,HRKLOGIB2B
67ea521da198ac0a89b96e28,1002,ST-1044,Aditya Birla Fashion And Retail Limited,201301,Noida,"LOGIX CITY CENTRE-NOIDA LOGIX CITY CENTRE,,GF, BW-58, SECTOR- 32 NOIDA (blank) (blank)",09AAECP2371C1ZN,HRKLOGIB2B
67ea521da198ac0a89b96e29,1002,ST-1045,Aditya Birla Fashion And Retail Limited,695029,Thiruvananthapuram,"LULU MALL-TRIVANDRUM, Aditya Birla Fashion & Retail LTD. Pantaloons, Ff, Lulu Mall, Tc 91/270, Akkulam,Anayara Post, Trivandrum (blank)",32AAECP2371C1ZY,HRKLOGIB2B
67ea521da198ac0a89b96e2a,1002,ST-1046,Aditya Birla Fashion And Retail Limited,560092,Bengaluru,"-MALL OF ASIA-BENGALURU, Pantaloons store, 239/240, Byatarayanapura, Yelahanka, Hobli Yelahanka Taluk, Bellary Rd (blank)",29AAECP2371C1ZL,HRKLOGIB2B
67ea521da198ac0a89b96e2b,1002,ST-1047,Aditya Birla Fashion And Retail Limited,201301,Noida,"MALL OF INDIA-GREATER NOIDA PFRL, FF & SF, Mall of India, Plot No. M-03 sector-18 (blank) (blank)",09AAECP2371C1ZN,HRKLOGIB2B
67ea521da198ac0a89b96e2c,1002,ST-1048,Aditya Birla Fashion And Retail Limited,560069,Bengaluru,"MANTRI JUNCTION JP NAGAR-BENGALURU, Aditya Birla Fashion & Retail LTD. No 45/1and 45/2, 45th cross, JP Nagar 2nd phase Bengaluru,Bengaluru (blank)",29AAECP2371C1ZL,HRKLOGIB2B
67ea521da198ac0a89b96e2d,1002,ST-1049,Aditya Birla Fashion And Retail Limited,560003,Bengaluru,"Mantri Mall, Malleshwaram, Sampiege Road Bangalore,Bangalore (blank) (blank)",29AAECP2371C1ZL,HRKLOGIB2B
67ea521da198ac0a89b96e2e,1002,ST-1050,Aditya Birla Fashion And Retail Limited,603103,Chennai,"MARINA MALL-CHENNAI, Aditya Birla Fashion & Retail LTD. Pantaloons, Shop No. G011 & S214, 13/1A, Egattur,Chennai, Tamil Nadu (blank)",33AAECP2371C1ZW,HRKLOGIB2B
67ea521da198ac0a89b96e2f,1002,ST-1051,Aditya Birla Fashion And Retail Limited,400070,Mumbai,"Mumbai-Phoenix Market City Kurla Kaveri Estate , L B S Road, Kurla(W) Mumbai,Mumbai (blank) (blank)",27AAECP2371C1ZP,HRKLOGIB2B
67ea521da198ac0a89b96e30,1002,ST-1052,Aditya Birla Fashion And Retail Limited,575001,Mangaluru,"NEXUS FIZA MALL-MANGALURU, Pantaloons, Dno.19-8-446/14,15,16,17, 23,24,29,30,31,32 & 41(1), 1st flr Fiza, Mangalore,Mangalore (blank)",29AAECP2371C1ZL,HRKLOGIB2B
67ea521da198ac0a89b96e31,1002,ST-1053,Aditya Birla Fashion And Retail Limited,560061,Bengaluru,"No 13, Uttrahallai Main Road Subramanyapura Post, Bengaluru Bengaluru Karnataka (blank) (blank)",29AAECP2371C1ZL,HRKLOGIB2B
67ea521da198ac0a89b96e32,1002,ST-1054,Aditya Birla Fashion And Retail Limited,201308,Greater Noida,"OCP Noida, Omaxe Connaught Place, ,Beta-2, Greater Noida (blank) (blank)",09AAECP2371C1ZN,HRKLOGIB2B
67ea521da198ac0a89b96e33,1002,ST-1055,Aditya Birla Fashion And Retail Limited,700054,Kolkata,"ORCHID POINT,3/1A,UPENDRA CHANDRA, BANERJEE ROAD,CIT ROAD, KAKURGUCHI, West Bengal,Kolkata (blank) (blank)",19AAECP2371C1ZM,HRKLOGIB2B
67ea521da198ac0a89b96e34,1002,ST-1056,Aditya Birla Fashion And Retail Limited,560055,Bengaluru,"ORION GATEWAY MALL - BENG, UGF, 07 & 08, Orion Gateway Mall, Dr Rajkumar Rd, near to World Trade Center, Rajajinagar (blank)",29AAECP2371C1ZL,HRKLOGIB2B
67ea521da198ac0a89b96e35,1002,ST-1057,Aditya Birla Fashion And Retail Limited,403601,Goa,"OSIA MALL-MADGAO ABFRL, ,Osia Commercial Arcade G-Wing, MADGAO,Goa (blank) (blank)",30AAECP2371C1Z2,HRKLOGIB2B
67ea521da198ac0a89b96e36,1002,ST-1058,Aditya Birla Fashion And Retail Limited,600042,Chennai,"PHOENIX MARKETCITY-CHENNAI, Aditya Birla Fashion & Retail LTD. Pantaloons Phoenix Market City, No.142,Velachery, Velachery Main Road,Chennai (blank)",33AAECP2371C1ZW,HRKLOGIB2B
67ea521da198ac0a89b96e37,1002,ST-1059,Aditya Birla Fashion And Retail Limited,520010,Vijayawada,"PVP MALL-VIJAYAWADA, GF & FF, Door, PVP Square Mall, 39-1-57, MG Rd, inside the PVP Square Mall, Moghalrajpuram, Labbipet,,Vijayawada (blank)",37AAECP2371C1ZO,HRKLOGIB2B
67ea521da198ac0a89b96e38,1002,ST-1060,Aditya Birla Fashion And Retail Limited,400086,Mumbai,"R CITY GHATKOPAR-MUMBAI ABFRL,,R City Mall, F18C LBS Marg MUMBAI (blank) (blank)",27AAECP2371C1ZP,HRKLOGIB2B
67ea521da198ac0a89b96e39,1002,ST-1061,Aditya Birla Fashion And Retail Limited,560032,Bengaluru,"RT NAGAR - BENGALURU, Ward No 34, Plot No 178, 98, next to HDFC Bank, Matadahalli, Krishnappa Block, RT Nagar,  (blank)",29AAECP2371C1ZL,HRKLOGIB2B
67ea521da198ac0a89b96e3a,1002,ST-1062,Aditya Birla Fashion And Retail Limited,751009,Bhubaneswar,"SAHEED NAGAR-BHUBANESHWAR PLOT NO A/B,,SAHEED NAGAR,JANAPATH BHUBANESWAR (blank) (blank)",21AAECP2371C1Z1,HRKLOGIB2B
67ea521da198ac0a89b96e3b,1002,ST-1063,Aditya Birla Fashion And Retail Limited,700091,Kolkata,#NAME?,19AAECP2371C1ZM,HRKLOGIB2B
67ea521da198ac0a89b96e3c,1002,ST-1064,Aditya Birla Fashion And Retail Limited,500084,Telangana,"SARATH CITY MALL-HYDERABAD, Aditya Birla Fashion & Retail LTD. Pantaloons Pfrl, Sarath City Capital Mall Sarath Palace, Survey No. 40,,Hyderabad (blank)",36AAECP2371C1ZQ,HRKLOGIB2B
67ea521da198ac0a89b96e3d,1002,ST-1065,Aditya Birla Fashion And Retail Limited,560097,Bengaluru,"SHREE NIVAS - VIDYARANYAPURA ,GF, Mezz,FF & SF, Khata No.661/6, plot705, Vidyaranyapura Main Road, BEL Layout,  (blank)",29AAECP2371C1ZL,HRKLOGIB2B
67ea521da198ac0a89b96e3e,1002,ST-1066,Aditya Birla Fashion And Retail Limited,700068,Kolkata,"SOUTH CITY-KOLKATA SOUTH CITY PROJECTS (KOLKATA) LIMITED 375,,PRINCE ANWAR SHAH ROAD,Kolkata (blank) (blank)",19AAECP2371C1ZM,HRKLOGIB2B
67ea521da198ac0a89b96e3f,1002,ST-1067,Aditya Birla Fashion And Retail Limited,452001,Indore,"TREAURE ISLAND-INDORE PFRL,,Treasure Island Mall 11 Tukogunj INDORE,Madhya Pradesh (blank) (blank)",23AAECP2371C1ZX,HRKLOGIB2B
67ea521da198ac0a89b96e40,1002,ST-1068,Aditya Birla Fashion And Retail Limited,520008,Vijayawada,"TRENDSET MALL-VIJAYAWADA, Aditya Birla Fashion & Retail LTD. Pantaloons, Gf, Trendset Mall, D. No: 40-1-56, Benz Circle, M.G.Road, V Vijayawada (blank)",37AAECP2371C1ZO,HRKLOGIB2B
67ea521da198ac0a89b96e41,1002,ST-1069,Aditya Birla Fashion And Retail Limited,560064,Bengaluru,"Ugf, No 1Ug, 2Ug Thanisandra Main Road, Bengaluru Bengaluru Karnataka (blank) (blank)",29AAECP2371C1ZL,HRKLOGIB2B
67ea521da198ac0a89b96e42,1002,ST-1070,Aditya Birla Fashion And Retail Limited,400053,Mumbai,"Unit No. 262-263, II floor, Link Road, Oshiwara, Andheri W, Mumbai,Mumbai (blank) (blank)",27AAECP2371C1ZP,HRKLOGIB2B
67ea521da198ac0a89b96e43,1002,ST-1071,Aditya Birla Fashion And Retail Limited,211001,Allahabad,"VINAYAK CITY CENTRE-ALLAHABAD VINAYAK CITY CENTER,,48/24 , SARDAR PATEL MARG.,CIVIL LINES, ALLAHABAD (blank) (blank)",09AAECP2371C1ZN,HRKLOGIB2B
67ea521da198ac0a89b96e44,1002,ST-1072,Aditya Birla Fashion And Retail Limited,208001,Kanpur,"VIP ROAD-KANPUR RAVE MULTIPLEX COMPLEX,,VIP ROAD,TILAK NAGAR, KANPUR (blank) (blank)",09AAECP2371C1ZN,HRKLOGIB2B
67ea521da198ac0a89b96e45,1002,ST-1073,Aditya Birla Fashion And Retail Limited,600040,Chennai,"VR MALL-CHENNAI, Aditya Birla Fashion & Retail LTD. Pantaloons, Vr Mall, #44, Pillaiyar Koil Street, J N Rd,,Chennai Tamil Nadu (blank)",33AAECP2371C1ZW,HRKLOGIB2B
67ea521da198ac0a89b96e46,1002,ST-1074,Aditya Birla Fashion And Retail Limited,560048,Bengaluru,"Whitefield Road-Market City, Pheonix Market City, Opp BBMP Office, Whitefield Road, (blank) (blank)",29AAECP2371C1ZL,HRKLOGIB2B
67ea521da198ac0a89b96e47,1003,ST-1001,Akab Healthcare Private Limited,122002,Gurugram,"Office Space no.-2, Chimes Tower, 2nd Floor, DLF Phase-IV, Gurugram,Gurugram, Haryana (blank) (blank)",06AAHCA5289R1ZV,HRKLOGIB2B
67ea521da198ac0a89b96e48,1004,ST-1001,April Moon Retail Private Limited,382475,Ahmedabad,"April Moon Retail Pvt Ltd, Unit No L 43, Terminal 1, Departure SHA FF, Sardar, Vallabhbhai Patel International Aiport,,Ahmedabad (blank)",24AAVCA0211H1Z0,HRKLOGIB2B
67ea521da198ac0a89b96e49,1004,ST-1002,April Moon Retail Private Limited,560300,Bengaluru,"Bangalore, Multi-Brand, Department Store, Terminal-1, Kempegowda International Airport,Bangalore (blank) (blank)",29AAVCA0211H1ZQ,HRKLOGIB2B
67ea521da198ac0a89b96e4a,1005,ST-1001,Avenue E Commerce Limited,452016,Indore,"2nd Floor, IAA0, Khasra no. 391/1 to 8, Dmart Building, kanadia Main Road, Khajrana, Near Bhandari Farms, Indore, Madhya Pradesh, (blank)",23AANCA0090J1ZS,HRKLOGIB2B
67ea521da198ac0a89b96e4b,1005,ST-1002,Avenue E Commerce Limited,411028,Pune,"AAQ0, Handewadi FC New Survey No.22 Hissa No. 5/1/1, AAQ0, Handewadi FC, Centro Project Handewadi Chowk, Pune,Pune, Maharashtra (blank)",27AANCA0090J1ZK,HRKLOGIB2B
67ea521da198ac0a89b96e4c,1005,ST-1003,Avenue E Commerce Limited,440026,Nagpur,"AAS0, Kamptee FC, Municipal House No. 1567, Avenue E Commerce Ltd, Kamptee Road, Ward No. 43, (blank) (blank)",27AANCA0090J1ZK,HRKLOGIB2B
67ea521da198ac0a89b96e4d,1005,ST-1004,Avenue E Commerce Limited,400705,Navi Mumbai,"AAU0, Vashi FC, Warehouse on the Ground Floor, Avenue E Commerce Ltd, Plot no. 4 and Plot no. 84, Sector 19 F of Vashi,  (blank)",27AANCA0090J1ZK,HRKLOGIB2B
67ea521da198ac0a89b96e4e,1005,ST-1005,Avenue E Commerce Limited,390023,Vadodara,"Above DMart, Survery No. 761, Pandya Hotel Road, Sardarnagar, Vadodara, Gujarat,,Vadodara (blank) (blank)",24AANCA0090J1ZQ,HRKLOGIB2B
67ea521da198ac0a89b96e4f,1005,ST-1006,Avenue E Commerce Limited,422003,Nashik,"Adgaon Shivar, Nashik plot no-2 Nashik Maharashtra (blank) (blank)",27AANCA0090J1ZK,HRKLOGIB2B
67ea521da198ac0a89b96e50,1005,ST-1007,Avenue E Commerce Limited,400072,Mumbai,"Andheri FC, Bearing CTS No.662/7. Marwah Industrial Premises Co-op Soc Ltd, Andheri (E), (blank) (blank)",27AANCA0090J1ZK,HRKLOGIB2B
67ea521da198ac0a89b96e51,1005,ST-1008,Avenue E Commerce Limited,521108,Vijayawada,"Avenue E-Commerce Ltd Ganguru FC, (Old) of Ganguru Village, Commercial Building situated, ,Ganguru Village, Andhra Pradesh (blank)",37AANCA0090J1ZJ,HRKLOGIB2B
67ea521da198ac0a89b96e52,1005,ST-1009,Avenue E Commerce Limited,400614,Navi Mumbai,"Belapur FC Avenue E-Commerce Limited 15 CBD Belapur, Belapur, Navi Mumbai,  (blank) (blank)",27AANCA0090J1ZK,HRKLOGIB2B
67ea521da198ac0a89b96e53,1005,ST-1010,Avenue E Commerce Limited,400601,Thane,"Cadbury FC, Thane City, Taluka & District- Thane, Plot No.25 (Part) and 25/1E (Part),  (blank) (blank)",27AANCA0090J1ZK,HRKLOGIB2B
67ea521da198ac0a89b96e54,1005,ST-1011,Avenue E Commerce Limited,400070,Mumbai,"Chunabhatti, Mumbai FC, Plot No 2B Bhandari Industrial, Survey No-267, Hissa No-1, ,CST-13/8, Kasaiwada, Kurla East (blank)",27AANCA0090J1ZK,HRKLOGIB2B
67ea521da198ac0a89b96e55,1005,ST-1012,Avenue E Commerce Limited,560083,Bengaluru,"CK Palya FC Avenue E-Commerce Limited Jigani Hobli, Anekal Taluk, S.No.196/3 situated at Hullahalli Vlg  (blank)",29AANCA0090J1ZG,HRKLOGIB2B
67ea521da198ac0a89b96e56,1005,ST-1013,Avenue E Commerce Limited,560064,Bengaluru,"DAE0,Yelahanka FC, Commercial Bldg at Karnataka Housing Board, DAE0, Avenue E Commerce Ltd, Site No 24, Sector B, 3rd Phase, Yelahanka New Town, BBMP Jurisdiction Bangalore,,Bengaluru Urban",29AANCA0090J1ZG,HRKLOGIB2B
67ea521da198ac0a89b96e57,1005,ST-1014,Avenue E Commerce Limited,421201,Thane,"Dombivali FC Avenue E-Commerce Limited Bhopar Village, Desle Pada, Manpada, Dombivali (E), (blank) (blank)",27AANCA0090J1ZK,HRKLOGIB2B
67ea521da198ac0a89b96e58,1005,ST-1015,Avenue E Commerce Limited,500032,Hyderabad,"Gachibowli FC, Hyderabad Avenue E-Commerce Limited SURVEY NO 133,SLN TERMINUS, BESIDE BOTANICAL GARDEN GACHIBOWLI, HYDERABAD, Telangana (blank)",36AANCA0090J1ZL,HRKLOGIB2B
67ea521da198ac0a89b96e59,1005,ST-1016,Avenue E Commerce Limited,400104,Mumbai,"Goregaon Mumbai FC Avenue E-Commerce Limited Goregaon West, Greater Mumbai Central Mall Nr Manav Kalyan Tower, Goregaon West,  (blank)",27AANCA0090J1ZK,HRKLOGIB2B
